Year,State,Format,Revenue,Federal Revenue,State Revenue,Local Revenue
2013,Alabama,Per Student,9607.5,1090.24,5235.86,3281.4
2013,Alaska,Total,2545076000,320938000,1707449000,516689000
2013,Alaska,Per Student,19414.57,2448.21,13024.91,3941.45
2013,Arizona,Total,8097916000,1178356000,2934165000,3985395000
2013,Arizona,Per Student,8599.02,1251.27,3115.73,4232.01
2013,Arkansas,Total,5050784000,572096000,3847045000,631643000
2013,Arkansas,Per Student,10572.78,1197.57,8053,1322.21
2013,California,Total,66445919000,7836263000,35141208000,23468448000
2013,California,Per Student,10702.01,1262.14,5659.96,3779.91
2013,Colorado,Total,8782259000,696266000,3693829000,4392164000
2013,Colorado,Per Student,10319.16,818.11,4340.25,5160.8
2013,Connecticut,Total,10106977000,434543000,3870444000,5801990000
2013,Connecticut,Per Student,19518.62,839.19,7474.61,11204.82
2013,Delaware,Total,1879594000,151096000,1124112000,604386000
2013,Delaware,Per Student,15836.83,1273.08,9471.39,5092.35
2013,District of Columbia,Total,1300036000,129874000,0,1170162000
2013,District of Columbia,Per Student,29426.56,2939.72,0,26486.84
2013,Florida,Total,24674105000,3027018000,9455562000,12191525000
2013,Florida,Per Student,9206.5,1129.45,3528.1,4548.95
2013,Georgia,Total,17455531000,1805878000,7580785000,8068868000
2013,Georgia,Per Student,10374.02,1073.25,4505.35,4795.42
2013,Hawaii,Total,2331770000,310778000,1962923000,58069000
2013,Hawaii,Per Student,12620.53,1682.06,10624.18,314.29
2013,Idaho,Total,2014850000,237912000,1278155000,498783000
2013,Idaho,Per Student,7405.63,874.45,4697.89,1833.29
2013,Illinois,Total,29381978000,2311235000,10382540000,16688203000
2013,Illinois,Per Student,14195.41,1116.63,5016.15,8062.62
2013,Indiana,Total,11988555000,980013000,7503451000,3505091000
2013,Indiana,Per Student,11955.41,977.3,7482.71,3495.4
2013,Iowa,Total,6030006000,459132000,3118413000,2452461000
2013,Iowa,Per Student,12072.35,919.2,6243.21,4909.94
2013,Kansas,Total,5665784000,420820000,3193838000,2051126000
2013,Kansas,Per Student,11596.19,861.29,6536.85,4198.05
2013,Kentucky,Total,7215016000,867735000,3960822000,2386459000
2013,Kentucky,Per Student,10532.73,1266.75,5782.15,3483.84
2013,Louisiana,Total,8084272000,1229248000,3370399000,3484625000
2013,Louisiana,Per Student,12045.29,1831.54,5021.78,5191.97
2013,Maine,Total,2586899000,196466000,1029166000,1361267000
2013,Maine,Per Student,14007.32,1063.81,5572.64,7370.87
2013,Maryland,Total,13810290000,828432000,6093652000,6888206000
2013,Maryland,Per Student,16072.46,964.13,7091.81,8016.51
2013,Massachusetts,Total,15979549000,818054000,6428534000,8732961000
2013,Massachusetts,Per Student,17350.82,888.25,6980.19,9482.37
2013,Michigan,Total,17352711000,1636324000,9882361000,5834026000
2013,Michigan,Per Student,12563.8,1184.74,7155.08,4223.98
2013,Minnesota,Total,10703224000,646542000,6792440000,3264242000
2013,Minnesota,Per Student,13338.12,805.71,8464.58,4067.82
2013,Mississippi,Total,4433018000,707522000,2213501000,1511995000
2013,Mississippi,Per Student,8994.71,1435.58,4491.25,3067.88
2013,Missouri,Total,10030499000,894168000,4235564000,4900767000
2013,Missouri,Per Student,11179.48,996.59,4720.74,5462.14
2013,Montana,Total,1651635000,210593000,788329000,652713000
2013,Montana,Per Student,11566.31,1474.77,5520.63,4570.92
2013,Nebraska,Total,3794639000,366241000,1217306000,2211092000
2013,Nebraska,Per Student,12513.57,1207.75,4014.31,7291.51
2013,Nevada,Total,4130292000,392009000,2556472000,1181811000
2013,Nevada,Per Student,9565.82,907.9,5920.83,2737.09
2013,New Hampshire,Total,2875666000,163890000,1020089000,1691687000
2013,New Hampshire,Per Student,15320.3,873.13,5434.59,9012.57
2013,New Jersey,Total,27066207000,1145079000,10986132000,14934996000
2013,New Jersey,Per Student,20218.93,855.39,8206.83,11156.7
2013,New Mexico,Total,3518621000,519318000,2401884000,597419000
2013,New Mexico,Per Student,10753.44,1587.11,7340.52,1825.8
2013,New York,Total,59398819000,3335657000,23632698000,32430464000
2013,New York,Per Student,22586.78,1268.4,8986.48,12331.89
2013,North Carolina,Total,12729402000,1579889000,7891977000,3257536000
2013,North Carolina,Per Student,8669.91,1076.05,5375.17,2218.69
2013,North Dakota,Total,1361590000,145905000,685348000,530337000
2013,North Dakota,Per Student,13477.75,1444.25,6783.94,5249.56
2013,Ohio,Total,21731148000,1721213000,8990516000,11019419000
2013,Ohio,Per Student,13466.51,1066.61,5571.31,6828.59
2013,Oklahoma,Total,5876075000,715944000,2890048000,2270083000
2013,Oklahoma,Per Student,8751.39,1066.27,4304.22,3380.89
2013,Oregon,Total,6021680000,471682000,3041825000,2508173000
2013,Oregon,Per Student,10676.62,836.31,5393.25,4447.07
2013,Pennsylvania,Total,27024284000,2049113000,9764558000,15210613000
2013,Pennsylvania,Per Student,16643.71,1262.01,6013.79,9367.91
2013,Rhode Island,Total,2261558000,193393000,841875000,1226290000
2013,Rhode Island,Per Student,16580.22,1417.83,6172.06,8990.33
2013,South Carolina,Total,8241948000,814137000,3819285000,3608526000
2013,South Carolina,Per Student,11411.5,1127.22,5288.04,4996.24
2013,South Dakota,Total,1314331000,194731000,408009000,711591000
2013,South Dakota,Per Student,10087.27,1494.53,3131.4,5461.34
2013,Tennessee,Total,8977376000,1165801000,4097627000,3713948000
2013,Tennessee,Per Student,9045.57,1174.66,4128.75,3742.16
2013,Texas,Total,49566997000,5695947000,18873046000,24998004000
2013,Texas,Per Student,10120.83,1163.03,3853.59,5104.21
2013,Utah,Total,4295584000,409774000,2235917000,1649893000
2013,Utah,Per Student,7639.11,728.73,3976.27,2934.11
2013,Vermont,Total,1618909000,114697000,1431621000,72591000
2013,Vermont,Per Student,18149.2,1285.84,16049.56,813.8
2013,Virginia,Total,15058548000,1108879000,5874323000,8075346000
2013,Virginia,Per Student,11905.12,876.67,4644.17,6384.28
2013,Washington,Total,12149279000,1042200000,7159428000,3947651000
2013,Washington,Per Student,11560.82,991.72,6812.66,3756.44
2013,West Virginia,Total,3474979000,383169000,2027414000,1064396000
2013,West Virginia,Per Student,12309.09,1357.26,7181.52,3770.31
2013,Wisconsin,Total,10801895000,827432000,5587013000,4387450000
2013,Wisconsin,Per Student,12506,957.97,6468.42,5079.61
2013,Wyoming,Total,1693178000,113501000,881114000,698563000
2013,Wyoming,Per Student,18498.01,1240,9626.19,7631.82
2014,United States,Total,618055532000,52901812000,288836201000,276317519000
2014,United States,Per Student,12775.29,1093.49,5970.28,5711.52
2014,Alabama,Total,7355547000,794090000,4031547000,2529910000
2014,Alabama,Per Student,9938.84,1072.98,5447.44,3418.42
2014,Alaska,Total,2663488000,309525000,1824373000,529590000
2014,Alaska,Per Student,20403.77,2371.13,13975.69,4056.95
2014,Arizona,Total,8293591000,1102980000,3182285000,4008326000
2014,Arizona,Per Student,8786.17,1168.49,3371.29,4246.39
2014,Arkansas,Total,5175529000,552738000,4006889000,615902000
2014,Arkansas,Per Student,10785.03,1151.82,8349.76,1283.45
2014,California,Total,69857908000,7415061000,38410554000,24032293000
2014,California,Per Student,11222.72,1191.23,6170.68,3860.8
2014,Colorado,Total,9117534000,681230000,3961719000,4474585000
2014,Colorado,Per Student,10537.69,787.34,4578.8,5171.55
2014,Connecticut,Total,10516316000,420593000,4141590000,5954133000
2014,Connecticut,Per Student,20576.57,822.95,8103.57,11650.05
2014,Delaware,Total,1904776000,133055000,1137764000,633957000
2014,Delaware,Per Student,15791.15,1103.06,9432.4,5255.69
2014,District of Columbia,Total,1342220000,134959000,0,1207261000
2014,District of Columbia,Per Student,29865.6,3002.96,0,26862.65
2014,Florida,Total,26072680000,3112027000,10460928000,12499725000
2014,Florida,Per Student,9627.94,1149.19,3862.94,4615.81
2014,Georgia,Total,17817933000,1804212000,7837335000,8176386000
2014,Georgia,Per Student,10486.16,1061.81,4612.41,4811.95
2014,Hawaii,Total,2696766000,286988000,2354601000,55177000
2014,Hawaii,Per Student,14434.72,1536.13,12603.24,295.34
2014,Idaho,Total,2084312000,232593000,1319582000,532137000
2014,Idaho,Per Student,7405.57,826.4,4688.48,1890.68
2014,Illinois,Total,30407109000,2301827000,11163462000,16941820000
2014,Illinois,Per Student,14756.21,1117.05,5417.49,8221.66
2014,Indiana,Total,12149675000,933891000,7632238000,3583546000
2014,Indiana,Per Student,12063.77,927.29,7578.27,3558.21
2014,Iowa,Total,6194941000,455586000,3247115000,2492240000
2014,Iowa,Per Student,12346.35,907.97,6471.41,4966.97
2014,Kansas,Total,5812358000,419415000,3265012000,2127931000
2014,Kansas,Per Student,11717.66,845.54,6582.23,4289.89
2014,Kentucky,Total,7228770000,825742000,3966872000,2436156000
2014,Kentucky,Per Student,10525.46,1202.32,5775.97,3547.17
2014,Louisiana,Total,8323024000,1272004000,3455315000,3595705000
2014,Louisiana,Per Student,12507.53,1911.52,5192.52,5403.49
2014,Maine,Total,2609930000,182961000,1032280000,1394689000
2014,Maine,Per Student,14604.36,1023.79,5776.32,7804.25
2014,Maryland,Total,13978426000,816033000,6186736000,6975657000
2014,Maryland,Per Student,16145.69,942.55,7145.95,8057.19
2014,Massachusetts,Total,16474364000,791029000,6587492000,9095843000
2014,Massachusetts,Per Student,17896.06,859.29,7155.98,9880.79
2014,Michigan,Total,17529062000,1563397000,10073758000,5891907000
2014,Michigan,Per Student,12855.62,1146.58,7387.98,4321.06
2014,Minnesota,Total,11017479000,630445000,7603409000,2783625000
2014,Minnesota,Per Student,13693.45,783.57,9450.16,3459.72
2014,Mississippi,Total,4467314000,664697000,2243098000,1559519000
2014,Mississippi,Per Student,9072.14,1349.86,4555.24,3167.04
2014,Missouri,Total,10163998000,895743000,4267069000,5001186000
2014,Missouri,Per Student,11381.96,1003.08,4778.4,5600.48
2014,Montana,Total,1712493000,201528000,822788000,688177000
2014,Montana,Per Student,11889.51,1399.17,5712.46,4777.88
2014,Nebraska,Total,3926537000,318179000,1283012000,2325346000
2014,Nebraska,Per Student,12773.46,1035.07,4173.78,7564.61
2014,Nevada,Total,4201457000,381596000,2651854000,1168007000
2014,Nevada,Per Student,9641.57,875.69,6085.51,2680.36
2014,New Hampshire,Total,2943450000,161989000,1003995000,1777466000
2014,New Hampshire,Per Student,15923.8,876.35,5431.52,9615.93
2014,New Jersey,Total,27408345000,1142878000,11047025000,15218442000
2014,New Jersey,Per Student,20525.21,855.86,8272.76,11396.59
2014,New Mexico,Total,3601387000,466320000,2505492000,629575000
2014,New Mexico,Per Student,11025.66,1427.64,7670.57,1927.45
2014,New York,Total,61100409000,3347393000,24830862000,32922154000
2014,New York,Per Student,23326.89,1277.97,9479.92,12569.01
2014,North Carolina,Total,13462754000,1529624000,7849343000,4083787000
2014,North Carolina,Per Student,9340.11,1061.21,5445.67,2833.23
2014,North Dakota,Total,1530158000,155894000,901032000,473232000
2014,North Dakota,Per Student,14816.78,1509.55,8724.84,4582.38
2014,Ohio,Total,22423472000,1692769000,9492461000,11238242000
2014,Ohio,Per Student,14000.97,1056.95,5926.99,7017.03
2014,Oklahoma,Total,6032331000,690122000,2983860000,2358349000
2014,Oklahoma,Per Student,9002.55,1029.93,4453.06,3519.56
2014,Oregon,Total,6573206000,521463000,3393147000,2658596000
2014,Oregon,Per Student,11602.41,920.44,5989.27,4692.71
2014,Pennsylvania,Total,27647475000,1812609000,10272392000,15562474000
2014,Pennsylvania,Per Student,17222.71,1129.15,6399.08,9694.48
2014,Rhode Island,Total,2289429000,186551000,867512000,1235366000
2014,Rhode Island,Per Student,16948.19,1381,6422.02,9145.17
2014,South Carolina,Total,8405682000,812536000,3902923000,3690223000
2014,South Carolina,Per Student,11524.33,1114,5350.97,5059.36
2014,South Dakota,Total,1342877000,186216000,413544000,743117000
2014,South Dakota,Per Student,10278.19,1425.27,3165.21,5687.71
2014,Tennessee,Total,9215027000,1095377000,4315952000,3803698000
2014,Tennessee,Per Student,9283.89,1103.56,4348.2,3832.12
2014,Texas,Total,52609018000,5643178000,20510815000,26455025000
2014,Texas,Per Student,10629.22,1140.16,4144.04,5345.02
2014,Utah,Total,4400351000,385210000,2363055000,1652086000
2014,Utah,Per Student,7714.19,675.31,4142.64,2896.25
2014,Vermont,Total,1672580000,102434000,1495453000,74693000
2014,Vermont,Per Student,19008.75,1164.16,16995.72,848.88
2014,Virginia,Total,15083311000,1009659000,5994897000,8078755000
2014,Virginia,Per Student,11846.67,793,4708.49,6345.18
2014,Washington,Total,12943921000,1030232000,7833024000,4080665000
2014,Washington,Per Student,12236.96,973.96,7405.2,3857.79
2014,West Virginia,Total,3502513000,351957000,2033948000,1116608000
2014,West Virginia,Per Student,12497.15,1255.8,7257.23,3984.12
2014,Wisconsin,Total,11001272000,830568000,5709579000,4461125000
2014,Wisconsin,Per Student,12716.48,960.06,6599.76,5156.66
2014,Wyoming,Total,1771027000,112709000,965213000,693105000
2014,Wyoming,Per Student,19098.34,1215.43,10408.63,7474.28
2015,United States,Total,641389895000,53307387000,301425772000,286656736000
2015,United States,Per Student,13220.6,1098.79,6213.12,5908.69
2015,Alabama,Total,7358479000,795238000,4080167000,2483074000
2015,Alabama,Per Student,10011.89,1081.99,5551.44,3378.45
2015,Alaska,Total,2920866000,344111000,2026555000,550200000
2015,Alaska,Per Student,22338.47,2631.72,15498.87,4207.87
2015,Arizona,Total,8159132000,1093834000,3232013000,3833285000
2015,Arizona,Per Student,8634.2,1157.52,3420.2,4056.48
2015,Arkansas,Total,5292617000,581412000,4075118000,636087000
2015,Arkansas,Per Student,11033.6,1212.08,8495.46,1326.06
2015,California,Total,75394798000,7556365000,42360470000,25477963000
2015,California,Per Student,12108.65,1213.58,6803.23,4091.84
2015,Colorado,Total,9603864000,715254000,4354525000,4534085000
2015,Colorado,Per Student,11009.57,819.94,4991.89,5197.73
2015,Connecticut,Total,10857282000,444073000,4353546000,6059663000
2015,Connecticut,Per Student,21484,878.72,8614.64,11990.64
2015,Delaware,Total,1976630000,137544000,1142333000,696753000
2015,Delaware,Per Student,16222.5,1128.84,9375.3,5718.36
2015,District of Columbia,Total,1382282000,146366000,0,1235916000
2015,District of Columbia,Per Student,29948.69,3171.18,0,26777.51
2015,Florida,Total,26965611000,3118041000,10661586000,13185984000
2015,Florida,Per Student,9828.4,1136.46,3885.93,4806.02
2015,Georgia,Total,18580802000,1831221000,8310872000,8438709000
2015,Georgia,Per Student,10816.6,1066.02,4838.08,4912.5
2015,Hawaii,Total,2703683000,259390000,2381547000,62746000
2015,Hawaii,Per Student,14824.12,1422.22,13057.87,344.03
2015,Idaho,Total,2167326000,232449000,1381205000,553672000
2015,Idaho,Per Student,7906.17,847.95,5038.49,2019.74
2015,Illinois,Total,31403190000,2262192000,11858968000,17282030000
2015,Illinois,Per Student,15340.16,1105.06,5792.99,8442.11
2015,Indiana,Total,12214546000,929878000,7676341000,3608327000
2015,Indiana,Per Student,12163.28,925.98,7644.12,3593.18
2015,Iowa,Total,6452929000,458457000,3460798000,2533674000
2015,Iowa,Per Student,12770.21,907.28,6848.85,5014.09
2015,Kansas,Total,5990196000,475273000,3967809000,1547114000
2015,Kansas,Per Student,12054.65,956.44,7984.8,3113.41
2015,Kentucky,Total,7547768000,848963000,4176753000,2522052000
2015,Kentucky,Per Student,10963.02,1233.11,6066.67,3663.24
2015,Louisiana,Total,8432847000,1235580000,3480365000,3716902000
2015,Louisiana,Per Student,12757.42,1869.22,5265.18,5623.02
2015,Maine,Total,2670356000,183883000,1060925000,1425548000
2015,Maine,Per Student,15157.32,1043.75,6021.96,8091.61
2015,Maryland,Total,14487572000,819162000,6267624000,7400786000
2015,Maryland,Per Student,16574.12,937.14,7170.31,8466.67
2015,Massachusetts,Total,16845416000,778939000,6808436000,9258041000
2015,Massachusetts,Per Student,18387.58,850.25,7431.74,10105.6
2015,Michigan,Total,18061614000,1582706000,10510346000,5968562000
2015,Michigan,Per Student,13428.62,1176.73,7814.33,4437.56
2015,Minnesota,Total,11533096000,629909000,7567199000,3335988000
2015,Minnesota,Per Student,14290.54,780.51,9376.44,4133.59
2015,Mississippi,Total,4580037000,672366000,2324855000,1582816000
2015,Mississippi,Per Student,9343.41,1371.65,4742.77,3228.99
2015,Missouri,Total,10536780000,948600000,4441091000,5147089000
2015,Missouri,Per Student,11802.23,1062.52,4974.46,5765.24
2015,Montana,Total,1787946000,214980000,851068000,721898000
2015,Montana,Per Student,12377.87,1488.3,5891.9,4997.67
2015,Nebraska,Total,4156275000,344382000,1350116000,2461777000
2015,Nebraska,Per Student,13309.41,1102.8,4323.4,7883.21
2015,Nevada,Total,4343666000,395630000,2744606000,1203430000
2015,Nevada,Per Student,9895.63,901.31,6252.69,2741.62
2015,New Hampshire,Total,2992258000,164905000,1000063000,1827290000
2015,New Hampshire,Per Student,16347.65,900.93,5463.66,9983.06
2015,New Jersey,Total,28221327000,1154004000,11418483000,15648840000
2015,New Jersey,Per Student,21072.8,861.69,8526.16,11684.95
2015,New Mexico,Total,3789651000,499789000,2595682000,694180000
2015,New Mexico,Per Student,11614.12,1531.7,7954.97,2127.45
2015,New York,Total,63463118000,2869847000,25900858000,34692413000
2015,New York,Per Student,24116.42,1090.56,9842.5,13183.35
2015,North Carolina,Total,13146934000,1589570000,8172685000,3384679000
2015,North Carolina,Per Student,8973.83,1085.01,5578.51,2310.31
2015,North Dakota,Total,1596345000,158373000,932772000,505200000
2015,North Dakota,Per Student,15051.2,1493.23,8794.67,4763.3
2015,Ohio,Total,22535797000,1676820000,9215276000,11643701000
2015,Ohio,Per Student,14082.92,1047.87,5758.75,7276.3
2015,Oklahoma,Total,6119590000,688990000,2993050000,2437550000
2015,Oklahoma,Per Student,9110.4,1025.72,4455.83,3628.85
2015,Oregon,Total,7065169000,577106000,3678001000,2810062000
2015,Oregon,Per Student,12386.86,1011.8,6448.38,4926.68
2015,Pennsylvania,Total,28509946000,1857885000,10532452000,16119609000
2015,Pennsylvania,Per Student,17937.23,1168.9,6626.56,10141.76
2015,Rhode Island,Total,2343730000,184718000,908963000,1250049000
2015,Rhode Island,Per Student,17415.92,1372.61,6754.37,9288.93
2015,South Carolina,Total,8747944000,836137000,4094766000,3817041000
2015,South Carolina,Per Student,11863.21,1133.9,5552.97,5176.34
2015,South Dakota,Total,1412443000,206853000,425614000,779976000
