Year,State,Format,Total Salary,Total Benefits
2008,Vermont,Per Student - Inflation Adjusted,10301.811799699079,3679.9225419020804
2008,Vermont,Percent,0.7368050020123138,0.2631949979876862
2009,Vermont,Total - Inflation Adjusted,951280212.135693,335602621.5745818
2009,Vermont,Per Student - Inflation Adjusted,10797.604226244617,3809.2918948000333
2009,Vermont,Percent,0.7392127757168165,0.2607872242831834
2010,Vermont,Total - Inflation Adjusted,987029451.0190208,345961829.96328706
2010,Vermont,Per Student - Inflation Adjusted,10881.991181519455,3814.226653195254
2010,Vermont,Percent,0.7404620225357936,0.25953797746420637
2011,Vermont,Total - Inflation Adjusted,959454214.1825577,353056014.33396393
2011,Vermont,Per Student - Inflation Adjusted,11030.493898387249,4058.951844463067
2011,Vermont,Percent,0.7310072275924197,0.26899277240758035
2012,Vermont,Total - Inflation Adjusted,939668189.0313704,345977062.5380404
2012,Vermont,Per Student - Inflation Adjusted,10681.929169502995,3932.9846586187414
2012,Vermont,Percent,0.7308923812434003,0.2691076187565997
2013,Vermont,Total - Inflation Adjusted,947990891.6753354,370723285.1640352
2013,Vermont,Per Student - Inflation Adjusted,10627.69733846044,4156.092385930585
2013,Vermont,Percent,0.7188750338437472,0.28112496615625276
2014,Vermont,Total - Inflation Adjusted,940193082.4187514,388940158.82871103
2014,Vermont,Per Student - Inflation Adjusted,10685.223579103702,4420.27317694658
2014,Vermont,Percent,0.7073732000785671,0.2926267999214329
2015,Vermont,Total - Inflation Adjusted,950975896.5176992,409750729.27016985
2015,Vermont,Per Student - Inflation Adjusted,11163.782749289003,4810.188623893608
2015,Vermont,Percent,0.6988733414178369,0.30112665858216314
2016,Vermont,Total - Inflation Adjusted,963575297.6428363,422684968.7699445
2016,Vermont,Per Student - Inflation Adjusted,10952.9530284352,4804.658808949596
2016,Vermont,Percent,0.6950896583484443,0.30491034165155567
2017,Vermont,Total - Inflation Adjusted,958769299.7544358,440968424.05506825
2017,Vermont,Per Student - Inflation Adjusted,10941.105225796882,5032.163540530906
2017,Vermont,Percent,0.6849634464838603,0.31503655351613963
2018,Vermont,Total - Inflation Adjusted,970042942.3672528,437738440.942605
2018,Vermont,Per Student - Inflation Adjusted,11181.016699149443,5045.513959170842
2018,Vermont,Percent,0.6890577495945682,0.31094225040543183
2019,Vermont,Total - Inflation Adjusted,972672213.1589442,446305908.0342767
2019,Vermont,Per Student - Inflation Adjusted,11441.725935422428,5249.979510258647
2019,Vermont,Percent,0.6854737505796892,0.3145262494203109
2020,Vermont,Total - Inflation Adjusted,1015507000,483677000
2020,Vermont,Per Student - Inflation Adjusted,11795.19,5617.95
2020,Vermont,Percent,0.6773729493933892,0.32262705060661084
2002,Virginia,Total - Inflation Adjusted,8705757522.257107,2175421360.2347198
2002,Virginia,Per Student - Inflation Adjusted,7491.748785254114,1872.0599660295488
2002,Virginia,Percent,0.8000749464502986,0.1999250535497014
2003,Virginia,Total - Inflation Adjusted,8946911783.437479,2288336028.2585077
2003,Virginia,Per Student - Inflation Adjusted,7611.453926724369,1946.7721021744046
2003,Virginia,Percent,0.7963249565046436,0.2036750434953563
2004,Virginia,Total - Inflation Adjusted,9226880687.139547,2426096432.74367
2004,Virginia,Per Student - Inflation Adjusted,7746.963687909723,2036.967049556614
2004,Virginia,Percent,0.7918048375223771,0.208195162477623
2005,Virginia,Total - Inflation Adjusted,9565159274.342722,2804597753.328117
2005,Virginia,Per Student - Inflation Adjusted,7946.480191718831,2329.9892512128326
2005,Virginia,Percent,0.7732694809095706,0.2267305190904295
2006,Virginia,Total - Inflation Adjusted,9781708891.699959,2958620890.4861355
2006,Virginia,Per Student - Inflation Adjusted,8059.964168808282,2437.8503232877556
2006,Virginia,Percent,0.7677754426768306,0.2322245573231695
2007,Virginia,Total - Inflation Adjusted,10109995245.585756,3459768427.5912237
2007,Virginia,Per Student - Inflation Adjusted,8283.897184364467,2834.850457444932
2007,Virginia,Percent,0.7450386906178935,0.25496130938210637
2008,Virginia,Total - Inflation Adjusted,10180549027.683952,3630183840.3764567
2008,Virginia,Per Student - Inflation Adjusted,8271.11157169413,2949.319657720942
2008,Virginia,Percent,0.7371473878838887,0.26285261211611133
2009,Virginia,Total - Inflation Adjusted,10411462427.519548,3629240532.7850575
2009,Virginia,Per Student - Inflation Adjusted,8429.900229697903,2938.502088240896
2009,Virginia,Percent,0.7415202236813806,0.25847977631861946
2010,Virginia,Total - Inflation Adjusted,10183531295.723259,3385988136.5589476
2010,Virginia,Per Student - Inflation Adjusted,8181.688389439334,2720.3850404393133
2010,Virginia,Percent,0.7504708569487598,0.24952914305124013
2011,Virginia,Total - Inflation Adjusted,9786242120.297117,3121552938.698619
2011,Virginia,Per Student - Inflation Adjusted,7823.658338952486,2495.53993392792
2011,Virginia,Percent,0.7581653275830179,0.24183467241698206
2012,Virginia,Total - Inflation Adjusted,9638178766.432947,3314390862.6806436
2012,Virginia,Per Student - Inflation Adjusted,7665.581179019438,2636.0469407633805
2012,Virginia,Percent,0.7441135604864997,0.2558864395135003
2013,Virginia,Total - Inflation Adjusted,9643599772.233356,3664702938.224113
2013,Virginia,Per Student - Inflation Adjusted,7624.118796631625,2897.273215909844
2013,Virginia,Percent,0.724630237856711,0.2753697621432889
2014,Virginia,Total - Inflation Adjusted,9664534296.135138,3605284728.319197
2014,Virginia,Per Student - Inflation Adjusted,7590.678725504172,2831.643588189234
2014,Virginia,Percent,0.7283097276248242,0.2716902723751758
2015,Virginia,Total - Inflation Adjusted,9714419093.766905,3827020806.9629846
2015,Virginia,Per Student - Inflation Adjusted,7590.1795574520565,2990.172192822272
2015,Virginia,Percent,0.7173844250740773,0.2826155749259227
2016,Virginia,Total - Inflation Adjusted,9869313904.511772,3880916888.351921
2016,Virginia,Per Student - Inflation Adjusted,7689.417308445417,3023.7169118950765
2016,Virginia,Percent,0.7177560880219258,0.2822439119780742
2017,Virginia,Total - Inflation Adjusted,10011529352.848692,4004388897.027385
2017,Virginia,Per Student - Inflation Adjusted,7780.715610032791,3112.110258653425
2017,Virginia,Percent,0.714297254342433,0.28570274565756704
2018,Virginia,Total - Inflation Adjusted,9989298327.917856,4218971794.1958194
2018,Virginia,Per Student - Inflation Adjusted,7736.207969393245,3267.3846099648777
2018,Virginia,Percent,0.7030620148464752,0.29693798515352476
2019,Virginia,Total - Inflation Adjusted,10173868150.120905,4201849730.3149357
2019,Virginia,Per Student - Inflation Adjusted,7891.756237535496,3259.334131689817
2019,Virginia,Percent,0.7077116206783778,0.29228837932162227
2020,Virginia,Total - Inflation Adjusted,10415003000,4282895000.0000005
2020,Virginia,Per Student - Inflation Adjusted,8031.2,3302.62
2020,Virginia,Percent,0.7086048657910572,0.2913951342089428
2002,Washington,Total - Inflation Adjusted,6661681000.54178,1611809205.7802975
2002,Washington,Per Student - Inflation Adjusted,6600.959336884759,1597.1222770257955
2002,Washington,Percent,0.805183413359073,0.19481658664092688
2003,Washington,Total - Inflation Adjusted,6865366955.006568,1572057891.7162497
2003,Washington,Per Student - Inflation Adjusted,6766.724266341727,1549.4716731592198
2003,Washington,Percent,0.8136802349979018,0.1863197650020982
2004,Washington,Total - Inflation Adjusted,6811731334.900681,1626318130.794576
2004,Washington,Per Student - Inflation Adjusted,6672.424586105301,1593.056645250178
2004,Washington,Percent,0.8072638966008603,0.19273610339913969
2005,Washington,Total - Inflation Adjusted,6769301010.571204,1790583446.4606154
2005,Washington,Per Student - Inflation Adjusted,6637.059864540949,1755.6013311684924
2005,Washington,Percent,0.7908170852808876,0.20918291471911246
2006,Washington,Total - Inflation Adjusted,6724237846.840908,1931034752.5026536
2006,Washington,Per Student - Inflation Adjusted,6517.827789152125,1871.761904239641
2006,Washington,Percent,0.7768947025247287,0.22310529747527144
2007,Washington,Total - Inflation Adjusted,6852875493.139794,2139704054.8118188
2007,Washington,Per Student - Inflation Adjusted,6678.425581237261,2085.236275623187
2007,Washington,Percent,0.7620587934950042,0.2379412065049958
2008,Washington,Total - Inflation Adjusted,7115865966.480697,2249411963.4171686
2008,Washington,Per Student - Inflation Adjusted,6910.100270131422,2184.3706353574194
2008,Washington,Percent,0.7598133351508033,0.2401866648491968
2009,Washington,Total - Inflation Adjusted,7421287308.749033,2527849399.87186
2009,Washington,Per Student - Inflation Adjusted,7162.525427275902,2439.7144733100126
2009,Washington,Percent,0.7459223578489071,0.25407764215109274
2010,Washington,Total - Inflation Adjusted,7326281934.6549015,2362162594.308742
2010,Washington,Per Student - Inflation Adjusted,7079.52664896484,2282.599147573614
2010,Washington,Percent,0.7561879430825871,0.243812056917413
2011,Washington,Total - Inflation Adjusted,7274355351.793673,2372267157.912776
2011,Washington,Per Student - Inflation Adjusted,6974.591228535306,2274.509688834397
2011,Washington,Percent,0.7540831580112946,0.2459168419887056
2012,Washington,Total - Inflation Adjusted,6984336128.899356,2403524794.0572214
2012,Washington,Per Student - Inflation Adjusted,6684.500119785016,2300.3368872704655
2012,Washington,Percent,0.7439756686221364,0.2560243313778637
2013,Washington,Total - Inflation Adjusted,6984453377.228652,2387931610.559948
2013,Washington,Per Student - Inflation Adjusted,6646.156496468977,2272.272172027689
2013,Washington,Percent,0.7452160849753464,0.2547839150246536
2014,Washington,Total - Inflation Adjusted,7142796262.815493,2567732890.52679
2014,Washington,Per Student - Inflation Adjusted,6752.674783596252,2427.4874972126354
2014,Washington,Percent,0.7355724852176859,0.26442751478231424
2015,Washington,Total - Inflation Adjusted,7501047919.634223,2700703627.1804557
2015,Washington,Per Student - Inflation Adjusted,6994.899705445526,2518.4682681656845
2015,Washington,Percent,0.7352705923757419,0.2647294076242581
2016,Washington,Total - Inflation Adjusted,8026376340.253015,3034930341.754836
2016,Washington,Per Student - Inflation Adjusted,7404.58927880268,2799.826271214803
2016,Washington,Percent,0.7256260040086268,0.27437399599137313
2017,Washington,Total - Inflation Adjusted,8447242137.268921,3132245740.199382
2017,Washington,Per Student - Inflation Adjusted,7691.991424776055,2852.192604221666
2017,Washington,Percent,0.7295008702069494,0.27049912979305063
2018,Washington,Total - Inflation Adjusted,8927277278.569025,3469298898.698875
2018,Washington,Per Student - Inflation Adjusted,8074.0935009359955,3137.7380932590177
2018,Washington,Percent,0.7201404545816048,0.2798595454183952
2019,Washington,Total - Inflation Adjusted,9876996261.865475,3755069418.892284
2019,Washington,Per Student - Inflation Adjusted,8793.437589902573,3343.1216937308445
2019,Washington,Percent,0.7245412298822481,0.27545877011775183
2020,Washington,Total - Inflation Adjusted,10133417000,3957216000
2020,Washington,Per Student - Inflation Adjusted,8918.02,3482.59
2020,Washington,Percent,0.7191597832687263,0.2808402167312737
2002,West Virginia,Total - Inflation Adjusted,1926100239.5236478,818296292.9016284
2002,West Virginia,Per Student - Inflation Adjusted,6826.62772993889,2900.2749388867583
2002,West Virginia,Percent,0.701829550717925,0.29817044928207503
2003,West Virginia,Total - Inflation Adjusted,1979409512.9505448,884042905.1811737
2003,West Virginia,Per Student - Inflation Adjusted,7029.377714968765,3139.4504704289143
2003,West Virginia,Percent,0.6912672322522738,0.3087327677477263
2004,West Virginia,Total - Inflation Adjusted,1903604541.9748538,941858108.3897116
2004,West Virginia,Per Student - Inflation Adjusted,6784.991926111134,3357.0586087506485
2004,West Virginia,Percent,0.6689960676875685,0.3310039323124314
2005,West Virginia,Total - Inflation Adjusted,1898248804.2905579,1011060434.5526863
2005,West Virginia,Per Student - Inflation Adjusted,6792.658209011476,3617.9634722613455
2005,West Virginia,Percent,0.6524738307636776,0.34752616923632235
2006,West Virginia,Total - Inflation Adjusted,1898845537.8123658,995762900.8657037
2006,West Virginia,Per Student - Inflation Adjusted,6786.724314424373,3558.9961059298794
2006,West Virginia,Percent,0.6559934000412496,0.34400659995875027
2007,West Virginia,Total - Inflation Adjusted,1912702246.079358,984744625.6405796
2007,West Virginia,Per Student - Inflation Adjusted,6799.554722468546,3500.7204130085443
2007,West Virginia,Percent,0.6601333103276957,0.3398666896723043
2008,West Virginia,Total - Inflation Adjusted,1905423114.3615007,950059636.6742407
2008,West Virginia,Per Student - Inflation Adjusted,6763.17512346233,3372.180657642996
2008,West Virginia,Percent,0.66728541844288,0.33271458155712
2009,West Virginia,Total - Inflation Adjusted,1976705565.8002563,992904377.1995394
2009,West Virginia,Per Student - Inflation Adjusted,7011.876345645091,3522.088991304327
2009,West Virginia,Percent,0.6656445242941813,0.3343554757058187
2010,West Virginia,Total - Inflation Adjusted,1977169751.5031383,1283369611.9869733
2010,West Virginia,Per Student - Inflation Adjusted,7015.517449555196,4553.7328980343555
2010,West Virginia,Percent,0.606393434213901,0.393606565786099
2011,West Virginia,Total - Inflation Adjusted,2040016523.1677806,1323496567.573403
2011,West Virginia,Per Student - Inflation Adjusted,7230.768448154021,4691.085310790984
2011,West Virginia,Percent,0.6065137682743971,0.3934862317256029
2012,West Virginia,Total - Inflation Adjusted,1980290212.624723,1069909172.8395737
2012,West Virginia,Per Student - Inflation Adjusted,7020.119725009723,3792.823760994667
2012,West Virginia,Percent,0.6492329987756003,0.35076700122439974
2013,West Virginia,Total - Inflation Adjusted,1932458708.6453443,978348117.0028713
2013,West Virginia,Per Student - Inflation Adjusted,6845.1690504511635,3465.5135978511603
2013,West Virginia,Percent,0.663890964734351,0.33610903526564895
2014,West Virginia,Total - Inflation Adjusted,1880346750.9968548,970169497.8892628
2014,West Virginia,Per Student - Inflation Adjusted,6709.177231125712,3461.6190894999336
2014,West Virginia,Percent,0.6596511246144986,0.34034887538550135
2015,West Virginia,Total - Inflation Adjusted,1906760905.4790664,952796706.4958059
2015,West Virginia,Per Student - Inflation Adjusted,6820.460674289249,3408.1431997368845
2015,West Virginia,Percent,0.6668026993995431,0.333197300600457
2016,West Virginia,Total - Inflation Adjusted,1880269949.050913,906877500.9020026
2016,West Virginia,Per Student - Inflation Adjusted,6793.768355663771,3276.7210029816592
2016,West Virginia,Percent,0.6746214720768636,0.3253785279231363
2017,West Virginia,Total - Inflation Adjusted,1822199060.9721498,940644928.0117048
2017,West Virginia,Per Student - Inflation Adjusted,6670.566036207445,3443.4398036204166
2017,West Virginia,Percent,0.6595374910640724,0.34046250893592755
2018,West Virginia,Total - Inflation Adjusted,1748418689.1275392,928343297.3826377
2018,West Virginia,Per Student - Inflation Adjusted,6421.732885546576,3409.6909472799703
2018,West Virginia,Percent,0.6531844211725252,0.3468155788274749
2019,West Virginia,Total - Inflation Adjusted,1787791708.7234275,923468353.3745211
2019,West Virginia,Per Student - Inflation Adjusted,6671.462725147227,3446.088561922874
2019,West Virginia,Percent,0.6593949994276913,0.3406050005723087
2020,West Virginia,Total - Inflation Adjusted,1824597000,893232000
